Country Name,Country Code,Series Name,Series Code,2021 [YR2021],2022 [YR2022],2023 [YR2023]
Slovak Republic,SVK,Health/Demographic survey (Availability score over 10 years),SPI.D4.1.7.HLTH,0.67,0.67,0.67
Slovak Republic,SVK,"Household Survey on income, etc  (Availability score over 10 years)",SPI.D4.1.4.HOUS,1,1,1
Slovak Republic,SVK,Labor force participation rate by sex and age (%),SPI.D1.5.LFP,1,1,1
Slovak Republic,SVK,Labor Force Survey (Availability score over 10 years),SPI.D4.1.6.LABR,1,1,1
Slovak Republic,SVK,Legislation Indicator based on PARIS21 indicators on SDG 17.18.2,SPI.D5.1.DILG,1,1,1
Slovak Republic,SVK,NADA metadata,SPI.D2.4.NADA,1,1,1
Slovak Republic,SVK,National Accounts base year,SPI.D5.2.2.NABY,1,1,1
Slovak Republic,SVK,ODIN Open Data Openness score,SPI.D2.2.Openness.subscore,0.885,0.834,0.834
Slovak Republic,SVK,Pillar 1 - Data Use - Score,SPI.INDEX.PIL1,90,90,90
Slovak Republic,SVK,Pillar 2 - Data Services - Score,SPI.INDEX.PIL2,96.1666666666667,94.4666666666666,94.4666666666666
Slovak Republic,SVK,Pillar 3 - Data Products - Score,SPI.INDEX.PIL3,85.275,77.7625,84.25
Slovak Republic,SVK,Pillar 4 - Data Sources - Score,SPI.INDEX.PIL4,81.175,80.125,80.125
Slovak Republic,SVK,Pillar 5 - Data Infrastructure - Score,SPI.INDEX.PIL5,100,100,100
Slovak Republic,SVK,Population & Housing census (Availability score over 20 years),SPI.D4.1.1.POPU,1,1,1
Slovak Republic,SVK,Quality of Debt service data according to World Bank,SPI.D1.5.DT.TDS.DPPF.XP.ZS,1,1,1
Slovak Republic,SVK,Safely Managed Drinking Water,SPI.D1.5.SAFE.MAN.WATER,0.5,0.5,0.5
Slovak Republic,SVK,SDDS/e-GDDS subscription,SPI.D2.1.GDDS,1,1,1
Slovak Republic,SVK,SPI Overall Score,SPI.INDEX,90.5233333333333,88.4708333333333,89.7683333333333
Slovak Republic,SVK,System of national accounts in use,SPI.D5.2.1.SNAU,1,1,1
Slovenia,SVN,Agriculture census (Availability score over 20 years),SPI.D4.1.2.AGRI,1,1,1
Slovenia,SVN,Agriculture survey (Availability score over 10 years),SPI.D4.1.5.AGSVY,1,1,1
Slovenia,SVN,Availability of Comparable Poverty headcount ratio at $2.15 a day (5 year moving average),SPI.D1.5.POV,1,1,1
Slovenia,SVN,"Availability of Mortality rate, under-5 (per 1,000 live births) data meeting quality standards according to UN IGME  (5 year moving average)",SPI.D1.5.CHLD.MORT,1,1,1
Slovenia,SVN,Business process,SPI.D5.2.10.GSBP,1,1,1
Slovenia,SVN,Business/establishment census (Availability score over 20 years),SPI.D4.1.3.BIZZ,1,1,1
Slovenia,SVN,Business/establishment survey (Availability score over 10 years),SPI.D4.1.8.BZSVY,1,1,1
Slovenia,SVN,Central government accounting status,SPI.D5.2.7.CGOV,1,1,1
Slovenia,SVN,Classification of household consumption,SPI.D5.2.5.HOUS,1,1,1
Slovenia,SVN,Classification of national industry,SPI.D5.2.3.CNIN,1,1,1
Slovenia,SVN,Classification of status of employment,SPI.D5.2.6.EMPL,1,1,1
Slovenia,SVN,Compilation of government finance statistics,SPI.D5.2.8.FINA,1,1,1
Slovenia,SVN,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1,1,1
Slovenia,SVN,CPI base year,SPI.D5.2.4.CPIBY,1,1,1
Slovenia,SVN,CRVS (WDI),SPI.D4.2.3.CRVS,1,1,1
Slovenia,SVN,Dimension 1.5: Data use by international organizations,SPI.DIM1.5.INDEX,1,1,1
Slovenia,SVN,Dimension 2.1: Data Releases,SPI.DIM2.1.INDEX,1,1,1
Slovenia,SVN,Dimension 2.2: Online access,SPI.DIM2.2.INDEX,0.877,0.926,0.926
Slovenia,SVN,Dimension 2.2: Online access - Download Options Score,SPI.D2.2.Download.options,0.705,0.843,0.843
Slovenia,SVN,Dimension 2.2: Online access - Machine Readability Score,SPI.D2.2.Machine.readable,0.95,0.967,0.967
Slovenia,SVN,Dimension 2.2: Online access - Metadata Available Score,SPI.D2.2.Metadata.available,0.814,0.902,0.902
Slovenia,SVN,Dimension 2.2: Online access - Non-Proprietary format Score,SPI.D2.2.Non.proprietary,0.983,1,1
Slovenia,SVN,Dimension 2.2: Online access - Terms of Use Score,SPI.D2.2.Terms.of.use,0.933,0.917,0.917
Slovenia,SVN,Dimension 2.4: Data services,SPI.DIM2.4.INDEX,1,1,1
Slovenia,SVN,Dimension 3.1: Social Statistics,SPI.DIM3.1.INDEX,0.819166666666667,0.790333333333333,0.867833333333333
Slovenia,SVN,Dimension 3.2: Economic Statistics,SPI.DIM3.2.INDEX,0.857,0.857,0.951333333333333
Slovenia,SVN,Dimension 3.3: Environmental Statistics,SPI.DIM3.3.INDEX,1,0.909,0.9165
Slovenia,SVN,Dimension 3.4: Institutional Statistics,SPI.DIM3.4.INDEX,0.9375,0.85,0.9335
Slovenia,SVN,Dimension 4.1: Censuses and Surveys - Censuses only,SPI.DIM4.1.CEN.INDEX,1,1,1
Slovenia,SVN,Dimension 4.1: Censuses and Surveys - Surveys only,SPI.DIM4.1.SVY.INDEX,0.934,0.934,0.934
Slovenia,SVN,Dimension 4.2: Administrative Data,SPI.DIM4.2.INDEX,1,1,1
Slovenia,SVN,Dimension 4.3: Geospatial Data,SPI.DIM4.3.INDEX,0.361,0.355,0.355
Slovenia,SVN,Dimension 5.1: Legislation and governance,SPI.DIM5.1.INDEX,1,1,1
Slovenia,SVN,Dimension 5.2: Standards and Methods,SPI.DIM5.2.INDEX,1,1,1
Slovenia,SVN,Dimension 5.5: Finance,SPI.DIM5.5.INDEX,1,1,1
Slovenia,SVN,Finance Indicator based on PARIS21 indicators on SDG 17.18.3 & SDG 17.19.1,SPI.D5.5.DIFI,1,1,1
Slovenia,SVN,Geospatial data available at 1st Admin Level,SPI.D4.3.GEO.first.admin.level,0.361,0.355,0.355
Slovenia,SVN,GOAL 1: No Poverty (5 year moving average),SPI.D3.1.POV,1,1,1
Slovenia,SVN,GOAL 10: Reduced Inequality (5 year moving average),SPI.D3.10.NEQL,0.875,0.8,0.875
Slovenia,SVN,GOAL 11: Sustainable Cities and Communities (5 year moving average),SPI.D3.11.CITY,0.8,0.875,1
Slovenia,SVN,GOAL 12: Responsible Consumption and Production (5 year moving average),SPI.D3.12.CNSP,0.8,0.8,1
Slovenia,SVN,GOAL 13: Climate Action (5 year moving average),SPI.D3.13.CLMT,1,1,1
Slovenia,SVN,GOAL 15: Life on Land (5 year moving average),SPI.D3.15.LAND,1,0.818,0.833
Slovenia,SVN,GOAL 16: Peace and Justice Strong Institutions (5 year moving average),SPI.D3.16.INST,1,0.867,1
Slovenia,SVN,GOAL 17: Partnerships to achieve the Goal (5 year moving average),SPI.D3.17.PTNS,0.875,0.833,0.867
Slovenia,SVN,GOAL 2: Zero Hunger (5 year moving average),SPI.D3.2.HNGR,0.8,0.8,0.8
Slovenia,SVN,GOAL 3: Good Health and Well-being (5 year moving average),SPI.D3.3.HLTH,0.84,0.8,0.8
Slovenia,SVN,GOAL 4: Quality Education (5 year moving average),SPI.D3.4.EDUC,0.6,0.6,1
Slovenia,SVN,GOAL 5: Gender Equality (5 year moving average),SPI.D3.5.GEND,0.8,0.667,0.75
Slovenia,SVN,GOAL 6: Clean Water and Sanitation (5 year moving average),SPI.D3.6.WTRS,0.875,0.875,0.857
Slovenia,SVN,GOAL 7: Affordable and Clean Energy (5 year moving average),SPI.D3.7.ENRG,0.667,0.667,0.833
Slovenia,SVN,GOAL 8: Decent Work and Economic Growth (5 year moving average),SPI.D3.8.WORK,1,1,1
Slovenia,SVN,"GOAL 9: Industry, Innovation and Infrastructure (5 year moving average)",SPI.D3.9.INDY,1,1,1
Slovenia,SVN,Health/Demographic survey (Availability score over 10 years),SPI.D4.1.7.HLTH,0.67,0.67,0.67
Slovenia,SVN,"Household Survey on income, etc  (Availability score over 10 years)",SPI.D4.1.4.HOUS,1,1,1
Slovenia,SVN,Labor force participation rate by sex and age (%),SPI.D1.5.LFP,1,1,1
Slovenia,SVN,Labor Force Survey (Availability score over 10 years),SPI.D4.1.6.LABR,1,1,1
Slovenia,SVN,Legislation Indicator based on PARIS21 indicators on SDG 17.18.2,SPI.D5.1.DILG,1,1,1
Slovenia,SVN,NADA metadata,SPI.D2.4.NADA,1,1,1
Slovenia,SVN,National Accounts base year,SPI.D5.2.2.NABY,1,1,1
Slovenia,SVN,ODIN Open Data Openness score,SPI.D2.2.Openness.subscore,0.877,0.926,0.926
Slovenia,SVN,Pillar 1 - Data Use - Score,SPI.INDEX.PIL1,100,100,100
Slovenia,SVN,Pillar 2 - Data Services - Score,SPI.INDEX.PIL2,95.9,97.5333333333333,97.5333333333333
Slovenia,SVN,Pillar 3 - Data Products - Score,SPI.INDEX.PIL3,87.075,83.7625,91.34375
Slovenia,SVN,Pillar 4 - Data Sources - Score,SPI.INDEX.PIL4,82.375,82.225,82.225
Slovenia,SVN,Pillar 5 - Data Infrastructure - Score,SPI.INDEX.PIL5,100,100,100
Slovenia,SVN,Population & Housing census (Availability score over 20 years),SPI.D4.1.1.POPU,1,1,1
Slovenia,SVN,Quality of Debt service data according to World Bank,SPI.D1.5.DT.TDS.DPPF.XP.ZS,1,1,1
Slovenia,SVN,Safely Managed Drinking Water,SPI.D1.5.SAFE.MAN.WATER,1,1,1
Slovenia,SVN,SDDS/e-GDDS subscription,SPI.D2.1.GDDS,1,1,1
Slovenia,SVN,SPI Overall Score,SPI.INDEX,93.07,92.7041666666667,94.2204166666667
Slovenia,SVN,System of national accounts in use,SPI.D5.2.1.SNAU,1,1,1
Solomon Islands,SLB,Agriculture census (Availability score over 20 years),SPI.D4.1.2.AGRI,0,0,0
Solomon Islands,SLB,Agriculture survey (Availability score over 10 years),SPI.D4.1.5.AGSVY,0,0,0
Solomon Islands,SLB,Availability of Comparable Poverty headcount ratio at $2.15 a day (5 year moving average),SPI.D1.5.POV,0,0,0
Solomon Islands,SLB,"Availability of Mortality rate, under-5 (per 1,000 live births) data meeting quality standards according to UN IGME  (5 year moving average)",SPI.D1.5.CHLD.MORT,0,0,0
Solomon Islands,SLB,Business process,SPI.D5.2.10.GSBP,0,0,0
Solomon Islands,SLB,Business/establishment census (Availability score over 20 years),SPI.D4.1.3.BIZZ,0,0,0
Solomon Islands,SLB,Business/establishment survey (Availability score over 10 years),SPI.D4.1.8.BZSVY,0,0,0
Solomon Islands,SLB,Central government accounting status,SPI.D5.2.7.CGOV,0,0,0
Solomon Islands,SLB,Classification of household consumption,SPI.D5.2.5.HOUS,1,1,1
Solomon Islands,SLB,Classification of national industry,SPI.D5.2.3.CNIN,0.5,0.5,0.5
Solomon Islands,SLB,Classification of status of employment,SPI.D5.2.6.EMPL,1,1,1
Solomon Islands,SLB,Compilation of government finance statistics,SPI.D5.2.8.FINA,0,0,0
Solomon Islands,SLB,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1,1,1
Solomon Islands,SLB,CPI base year,SPI.D5.2.4.CPIBY,0.5,0.5,0.5
Solomon Islands,SLB,CRVS (WDI),SPI.D4.2.3.CRVS,0,0,0
Solomon Islands,SLB,Dimension 1.5: Data use by international organizations,SPI.DIM1.5.INDEX,0.3,0.3,0.3
Solomon Islands,SLB,Dimension 2.1: Data Releases,SPI.DIM2.1.INDEX,0.5,0.5,0.5
Solomon Islands,SLB,Dimension 2.2: Online access,SPI.DIM2.2.INDEX,0.282,0.278,0.278
Solomon Islands,SLB,Dimension 2.2: Online access - Download Options Score,SPI.D2.2.Download.options,0.269,0.205,0.205
Solomon Islands,SLB,Dimension 2.2: Online access - Machine Readability Score,SPI.D2.2.Machine.readable,0.155,0.114,0.114
Solomon Islands,SLB,Dimension 2.2: Online access - Metadata Available Score,SPI.D2.2.Metadata.available,0.374,0.383,0.383
Solomon Islands,SLB,Dimension 2.2: Online access - Non-Proprietary format Score,SPI.D2.2.Non.proprietary,0.612,0.686,0.686
Solomon Islands,SLB,Dimension 2.2: Online access - Terms of Use Score,SPI.D2.2.Terms.of.use,0,0,0
Solomon Islands,SLB,Dimension 2.4: Data services,SPI.DIM2.4.INDEX,1,1,1
Solomon Islands,SLB,Dimension 3.1: Social Statistics,SPI.DIM3.1.INDEX,0.595666666666667,0.6005,0.574666666666667
Solomon Islands,SLB,Dimension 3.2: Economic Statistics,SPI.DIM3.2.INDEX,0.669,0.669,0.693
Solomon Islands,SLB,Dimension 3.3: Environmental Statistics,SPI.DIM3.3.INDEX,0.7335,0.7155,0.625
Solomon Islands,SLB,Dimension 3.4: Institutional Statistics,SPI.DIM3.4.INDEX,0.7375,0.611,0.648
Solomon Islands,SLB,Dimension 4.1: Censuses and Surveys - Censuses only,SPI.DIM4.1.CEN.INDEX,0.333333333333333,0.333333333333333,0.333333333333333
Solomon Islands,SLB,Dimension 4.1: Censuses and Surveys - Surveys only,SPI.DIM4.1.SVY.INDEX,0.134,0.134,0.134
Solomon Islands,SLB,Dimension 4.2: Administrative Data,SPI.DIM4.2.INDEX,0,0,0
Solomon Islands,SLB,Dimension 4.3: Geospatial Data,SPI.DIM4.3.INDEX,0.127,0.211,0.211
Solomon Islands,SLB,Dimension 5.1: Legislation and governance,SPI.DIM5.1.INDEX,..,..,..
Solomon Islands,SLB,Dimension 5.2: Standards and Methods,SPI.DIM5.2.INDEX,0.5,0.5,0.45
Solomon Islands,SLB,Dimension 5.5: Finance,SPI.DIM5.5.INDEX,..,..,..
Solomon Islands,SLB,Finance Indicator based on PARIS21 indicators on SDG 17.18.3 & SDG 17.19.1,SPI.D5.5.DIFI,..,..,..
Solomon Islands,SLB,Geospatial data available at 1st Admin Level,SPI.D4.3.GEO.first.admin.level,0.127,0.211,0.211
Solomon Islands,SLB,GOAL 1: No Poverty (5 year moving average),SPI.D3.1.POV,0.714,0.75,0.6
Solomon Islands,SLB,GOAL 10: Reduced Inequality (5 year moving average),SPI.D3.10.NEQL,0.625,0.6,0.625
Solomon Islands,SLB,GOAL 11: Sustainable Cities and Communities (5 year moving average),SPI.D3.11.CITY,0.8,0.875,1
Solomon Islands,SLB,GOAL 12: Responsible Consumption and Production (5 year moving average),SPI.D3.12.CNSP,0.8,0.8,0.8
Solomon Islands,SLB,GOAL 13: Climate Action (5 year moving average),SPI.D3.13.CLMT,0.667,0.667,0.5
Solomon Islands,SLB,GOAL 15: Life on Land (5 year moving average),SPI.D3.15.LAND,0.8,0.764,0.75
Solomon Islands,SLB,GOAL 16: Peace and Justice Strong Institutions (5 year moving average),SPI.D3.16.INST,0.6,0.444,0.429
Solomon Islands,SLB,GOAL 17: Partnerships to achieve the Goal (5 year moving average),SPI.D3.17.PTNS,0.875,0.778,0.867
Solomon Islands,SLB,GOAL 2: Zero Hunger (5 year moving average),SPI.D3.2.HNGR,0.6,0.7,0.6
Solomon Islands,SLB,GOAL 3: Good Health and Well-being (5 year moving average),SPI.D3.3.HLTH,0.76,0.72,0.76
Solomon Islands,SLB,GOAL 4: Quality Education (5 year moving average),SPI.D3.4.EDUC,0.6,0.6,0.667
Solomon Islands,SLB,GOAL 5: Gender Equality (5 year moving average),SPI.D3.5.GEND,0.4,0.333,0.25
Solomon Islands,SLB,GOAL 6: Clean Water and Sanitation (5 year moving average),SPI.D3.6.WTRS,0.5,0.5,0.571
Solomon Islands,SLB,GOAL 7: Affordable and Clean Energy (5 year moving average),SPI.D3.7.ENRG,0.889,0.833,0.833
Solomon Islands,SLB,GOAL 8: Decent Work and Economic Growth (5 year moving average),SPI.D3.8.WORK,0.5,0.556,0.5
Solomon Islands,SLB,"GOAL 9: Industry, Innovation and Infrastructure (5 year moving average)",SPI.D3.9.INDY,0.4,0.35,0.4
Solomon Islands,SLB,Health/Demographic survey (Availability score over 10 years),SPI.D4.1.7.HLTH,0,0,0
Solomon Islands,SLB,"Household Survey on income, etc  (Availability score over 10 years)",SPI.D4.1.4.HOUS,0.67,0.67,0.67
Solomon Islands,SLB,Labor force participation rate by sex and age (%),SPI.D1.5.LFP,0,0,0
Solomon Islands,SLB,Labor Force Survey (Availability score over 10 years),SPI.D4.1.6.LABR,0,0,0
Solomon Islands,SLB,Legislation Indicator based on PARIS21 indicators on SDG 17.18.2,SPI.D5.1.DILG,..,..,..
Solomon Islands,SLB,NADA metadata,SPI.D2.4.NADA,1,1,1
Solomon Islands,SLB,National Accounts base year,SPI.D5.2.2.NABY,0.5,0.5,0
Solomon Islands,SLB,ODIN Open Data Openness score,SPI.D2.2.Openness.subscore,0.282,0.278,0.278
Solomon Islands,SLB,Pillar 1 - Data Use - Score,SPI.INDEX.PIL1,30,30,30
Solomon Islands,SLB,Pillar 2 - Data Services - Score,SPI.INDEX.PIL2,59.4,59.2666666666667,59.2666666666667
Solomon Islands,SLB,Pillar 3 - Data Products - Score,SPI.INDEX.PIL3,65.8125,64.1875,63.45
Solomon Islands,SLB,Pillar 4 - Data Sources - Score,SPI.INDEX.PIL4,14.8583333333333,16.9583333333333,16.9583333333333
Solomon Islands,SLB,Pillar 5 - Data Infrastructure - Score,SPI.INDEX.PIL5,50,50,45
Solomon Islands,SLB,Population & Housing census (Availability score over 20 years),SPI.D4.1.1.POPU,1,1,1
Solomon Islands,SLB,Quality of Debt service data according to World Bank,SPI.D1.5.DT.TDS.DPPF.XP.ZS,1,1,1
Solomon Islands,SLB,Safely Managed Drinking Water,SPI.D1.5.SAFE.MAN.WATER,0.5,0.5,0.5
Solomon Islands,SLB,SDDS/e-GDDS subscription,SPI.D2.1.GDDS,0.5,0.5,0.5
Solomon Islands,SLB,SPI Overall Score,SPI.INDEX,44.0141666666667,44.0825,42.935
Solomon Islands,SLB,System of national accounts in use,SPI.D5.2.1.SNAU,0.5,0.5,0.5
Somalia,SOM,Agriculture census (Availability score over 20 years),SPI.D4.1.2.AGRI,0,0,0
Somalia,SOM,Agriculture survey (Availability score over 10 years),SPI.D4.1.5.AGSVY,0.33,0.67,0.67
Somalia,SOM,Availability of Comparable Poverty headcount ratio at $2.15 a day (5 year moving average),SPI.D1.5.POV,0,0,0
Somalia,SOM,"Availability of Mortality rate, under-5 (per 1,000 live births) data meeting quality standards according to UN IGME  (5 year moving average)",SPI.D1.5.CHLD.MORT,1,1,1
Somalia,SOM,Business process,SPI.D5.2.10.GSBP,0,0,0
Somalia,SOM,Business/establishment census (Availability score over 20 years),SPI.D4.1.3.BIZZ,0,0,0
Somalia,SOM,Business/establishment survey (Availability score over 10 years),SPI.D4.1.8.BZSVY,0,0,0
Somalia,SOM,Central government accounting status,SPI.D5.2.7.CGOV,0.5,0.5,0.5
Somalia,SOM,Classification of household consumption,SPI.D5.2.5.HOUS,1,1,1
Somalia,SOM,Classification of national industry,SPI.D5.2.3.CNIN,0,0,0
Somalia,SOM,Classification of status of employment,SPI.D5.2.6.EMPL,1,1,1
Somalia,SOM,Compilation of government finance statistics,SPI.D5.2.8.FINA,0,0,0
Somalia,SOM,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,0,0,0
Somalia,SOM,CPI base year,SPI.D5.2.4.CPIBY,0,0,0.5
Somalia,SOM,CRVS (WDI),SPI.D4.2.3.CRVS,0,0,0
Somalia,SOM,Dimension 1.5: Data use by international organizations,SPI.DIM1.5.INDEX,0.8,0.8,0.8
Somalia,SOM,Dimension 2.1: Data Releases,SPI.DIM2.1.INDEX,0,0,0
Somalia,SOM,Dimension 2.2: Online access,SPI.DIM2.2.INDEX,0.313,0.436,0.436
Somalia,SOM,Dimension 2.2: Online access - Download Options Score,SPI.D2.2.Download.options,0.198,0.4,0.4
Somalia,SOM,Dimension 2.2: Online access - Machine Readability Score,SPI.D2.2.Machine.readable,0.057,0.21,0.21
Somalia,SOM,Dimension 2.2: Online access - Metadata Available Score,SPI.D2.2.Metadata.available,0.286,0.386,0.386
Somalia,SOM,Dimension 2.2: Online access - Non-Proprietary format Score,SPI.D2.2.Non.proprietary,0.524,0.705,0.705
Somalia,SOM,Dimension 2.2: Online access - Terms of Use Score,SPI.D2.2.Terms.of.use,0.5,0.479,0.479
Somalia,SOM,Dimension 2.4: Data services,SPI.DIM2.4.INDEX,1,1,1
Somalia,SOM,Dimension 3.1: Social Statistics,SPI.DIM3.1.INDEX,0.657333333333333,0.644666666666667,0.6905
Somalia,SOM,Dimension 3.2: Economic Statistics,SPI.DIM3.2.INDEX,0.727333333333333,0.7065,0.7365
Somalia,SOM,Dimension 3.3: Environmental Statistics,SPI.DIM3.3.INDEX,0.778,0.7245,0.6665
Somalia,SOM,Dimension 3.4: Institutional Statistics,SPI.DIM3.4.INDEX,0.644,0.478,0.6145
Somalia,SOM,Dimension 4.1: Censuses and Surveys - Censuses only,SPI.DIM4.1.CEN.INDEX,0,0,0
Somalia,SOM,Dimension 4.1: Censuses and Surveys - Surveys only,SPI.DIM4.1.SVY.INDEX,0.132,0.2,0.2
Somalia,SOM,Dimension 4.2: Administrative Data,SPI.DIM4.2.INDEX,0,0,0
Somalia,SOM,Dimension 4.3: Geospatial Data,SPI.DIM4.3.INDEX,0.051,0.042,0.042
Somalia,SOM,Dimension 5.1: Legislation and governance,SPI.DIM5.1.INDEX,..,1,1
Somalia,SOM,Dimension 5.2: Standards and Methods,SPI.DIM5.2.INDEX,0.3,0.4,0.45
Somalia,SOM,Dimension 5.5: Finance,SPI.DIM5.5.INDEX,..,0,0
Somalia,SOM,Finance Indicator based on PARIS21 indicators on SDG 17.18.3 & SDG 17.19.1,SPI.D5.5.DIFI,..,0,0
Somalia,SOM,Geospatial data available at 1st Admin Level,SPI.D4.3.GEO.first.admin.level,0.051,0.042,0.042
Somalia,SOM,GOAL 1: No Poverty (5 year moving average),SPI.D3.1.POV,0.714,0.625,0.8
Somalia,SOM,GOAL 10: Reduced Inequality (5 year moving average),SPI.D3.10.NEQL,0.75,0.7,0.75
Somalia,SOM,GOAL 11: Sustainable Cities and Communities (5 year moving average),SPI.D3.11.CITY,0.8,0.75,1
Somalia,SOM,GOAL 12: Responsible Consumption and Production (5 year moving average),SPI.D3.12.CNSP,0.8,0.8,0.6
Somalia,SOM,GOAL 13: Climate Action (5 year moving average),SPI.D3.13.CLMT,0.667,0.667,0.5
Somalia,SOM,GOAL 15: Life on Land (5 year moving average),SPI.D3.15.LAND,0.889,0.782,0.833
Somalia,SOM,GOAL 16: Peace and Justice Strong Institutions (5 year moving average),SPI.D3.16.INST,0.6,0.4,0.429
Somalia,SOM,GOAL 17: Partnerships to achieve the Goal (5 year moving average),SPI.D3.17.PTNS,0.688,0.556,0.8
Somalia,SOM,GOAL 2: Zero Hunger (5 year moving average),SPI.D3.2.HNGR,0.56,0.66,0.7
Somalia,SOM,GOAL 3: Good Health and Well-being (5 year moving average),SPI.D3.3.HLTH,0.72,0.6,0.56
Somalia,SOM,GOAL 4: Quality Education (5 year moving average),SPI.D3.4.EDUC,0.4,0.4,0.333
Somalia,SOM,GOAL 5: Gender Equality (5 year moving average),SPI.D3.5.GEND,0.8,0.833,0.75
Somalia,SOM,GOAL 6: Clean Water and Sanitation (5 year moving average),SPI.D3.6.WTRS,0.75,0.75,1
Somalia,SOM,GOAL 7: Affordable and Clean Energy (5 year moving average),SPI.D3.7.ENRG,0.889,0.889,0.944
Somalia,SOM,GOAL 8: Decent Work and Economic Growth (5 year moving average),SPI.D3.8.WORK,0.625,0.667,0.625
Somalia,SOM,"GOAL 9: Industry, Innovation and Infrastructure (5 year moving average)",SPI.D3.9.INDY,0.5,0.433,0.5
Somalia,SOM,Health/Demographic survey (Availability score over 10 years),SPI.D4.1.7.HLTH,0,0,0
Somalia,SOM,"Household Survey on income, etc  (Availability score over 10 years)",SPI.D4.1.4.HOUS,0,0,0
Somalia,SOM,Labor force participation rate by sex and age (%),SPI.D1.5.LFP,1,1,1
Somalia,SOM,Labor Force Survey (Availability score over 10 years),SPI.D4.1.6.LABR,0.33,0.33,0.33
Somalia,SOM,Legislation Indicator based on PARIS21 indicators on SDG 17.18.2,SPI.D5.1.DILG,..,1,1
Somalia,SOM,NADA metadata,SPI.D2.4.NADA,1,1,1
Somalia,SOM,National Accounts base year,SPI.D5.2.2.NABY,0.5,0.5,0.5
Somalia,SOM,ODIN Open Data Openness score,SPI.D2.2.Openness.subscore,0.313,0.436,0.436
Somalia,SOM,Pillar 1 - Data Use - Score,SPI.INDEX.PIL1,80,80,80
Somalia,SOM,Pillar 2 - Data Services - Score,SPI.INDEX.PIL2,43.7666666666667,47.8666666666667,47.8666666666667
Somalia,SOM,Pillar 3 - Data Products - Score,SPI.INDEX.PIL3,69.7,65.7,69.525
Somalia,SOM,Pillar 4 - Data Sources - Score,SPI.INDEX.PIL4,4.575,6.05,6.05
Somalia,SOM,Pillar 5 - Data Infrastructure - Score,SPI.INDEX.PIL5,30,40,45
Somalia,SOM,Population & Housing census (Availability score over 20 years),SPI.D4.1.1.POPU,0,0,0
Somalia,SOM,Quality of Debt service data according to World Bank,SPI.D1.5.DT.TDS.DPPF.XP.ZS,1,1,1
Somalia,SOM,Safely Managed Drinking Water,SPI.D1.5.SAFE.MAN.WATER,1,1,1
Somalia,SOM,SDDS/e-GDDS subscription,SPI.D2.1.GDDS,0,0,0
Somalia,SOM,SPI Overall Score,SPI.INDEX,45.6083333333333,47.9233333333333,49.6883333333333
Somalia,SOM,System of national accounts in use,SPI.D5.2.1.SNAU,0,1,1
South Africa,ZAF,Agriculture census (Availability score over 20 years),SPI.D4.1.2.AGRI,1,1,1
South Africa,ZAF,Agriculture survey (Availability score over 10 years),SPI.D4.1.5.AGSVY,1,1,1
South Africa,ZAF,Availability of Comparable Poverty headcount ratio at $2.15 a day (5 year moving average),SPI.D1.5.POV,0,0,0
South Africa,ZAF,"Availability of Mortality rate, under-5 (per 1,000 live births) data meeting quality standards according to UN IGME  (5 year moving average)",SPI.D1.5.CHLD.MORT,1,1,1
South Africa,ZAF,Business process,SPI.D5.2.10.GSBP,1,1,1
South Africa,ZAF,Business/establishment census (Availability score over 20 years),SPI.D4.1.3.BIZZ,1,1,1
South Africa,ZAF,Business/establishment survey (Availability score over 10 years),SPI.D4.1.8.BZSVY,0,0,0
South Africa,ZAF,Central government accounting status,SPI.D5.2.7.CGOV,0.5,0.5,1
South Africa,ZAF,Classification of household consumption,SPI.D5.2.5.HOUS,1,1,1
South Africa,ZAF,Classification of national industry,SPI.D5.2.3.CNIN,0.5,0.5,0.5
South Africa,ZAF,Classification of status of employment,SPI.D5.2.6.EMPL,1,1,1
South Africa,ZAF,Compilation of government finance statistics,SPI.D5.2.8.FINA,1,1,1
South Africa,ZAF,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1,1,1
South Africa,ZAF,CPI base year,SPI.D5.2.4.CPIBY,1,1,0.5
South Africa,ZAF,CRVS (WDI),SPI.D4.2.3.CRVS,1,1,1
South Africa,ZAF,Dimension 1.5: Data use by international organizations,SPI.DIM1.5.INDEX,0.8,0.8,0.8
South Africa,ZAF,Dimension 2.1: Data Releases,SPI.DIM2.1.INDEX,1,1,1
South Africa,ZAF,Dimension 2.2: Online access,SPI.DIM2.2.INDEX,0.596,0.586,0.586
South Africa,ZAF,Dimension 2.2: Online access - Download Options Score,SPI.D2.2.Download.options,0.436,0.321,0.321
South Africa,ZAF,Dimension 2.2: Online access - Machine Readability Score,SPI.D2.2.Machine.readable,0.405,0.364,0.364
South Africa,ZAF,Dimension 2.2: Online access - Metadata Available Score,SPI.D2.2.Metadata.available,0.495,0.533,0.533
South Africa,ZAF,Dimension 2.2: Online access - Non-Proprietary format Score,SPI.D2.2.Non.proprietary,0.838,0.871,0.871
South Africa,ZAF,Dimension 2.2: Online access - Terms of Use Score,SPI.D2.2.Terms.of.use,0.805,0.838,0.838
South Africa,ZAF,Dimension 2.4: Data services,SPI.DIM2.4.INDEX,1,1,1
